Page,Page Title,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/catalog/guzn-c8xj,"Midterm Election Turnout and Governor Results: Macoupin County, Illinois, 1978-2018 - Big Ten Academic Alliance Geoportal",1,1,00:02:25,0,0.00%,0.00%,$0.00
/catalog/harvard-g7064-s2-1834-k3,"Saint Petersburg Region, Russia, 1834 (Raster Image) - Big Ten Academic Alliance Geoportal",1,1,00:00:07,0,0.00%,0.00%,$0.00
/catalog/harvard-nhgis-pop1990/admin,Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/harvard-tg00akair,"UA Census American Indian Reservations, 1990 - Alaska - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00alair,"UA Census American Indian Reservations, 1990 - Alabama - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00coair,"UA Census American Indian Reservations, 1990 - Colorado - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00ctair,"UA Census American Indian Reservations, 1990 - Connecticut - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00flair,"UA Census American Indian Reservations, 1990 - Florida - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00gaair,"UA Census American Indian Reservations, 1990 - Georgia - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00iaair,"UA Census American Indian Reservations, 1990 - Iowa - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00idair,"UA Census American Indian Reservations, 1990 - Idaho - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00ksair,"UA Census American Indian Reservations, 1990 - Kansas - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00laair,"UA Census American Indian Reservations, 1990 - Louisiana - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00maair,"UA Census American Indian Reservations, 1990 - Massachusetts - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00meair,"UA Census American Indian Reservations, 1990 - Maine - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00miair,"UA Census American Indian Reservations, 1990 - Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00mnair,"UA Census American Indian Reservations, 1990 - Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00msair,"UA Census American Indian Reservations, 1990 - Mississippi - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00mtair,"UA Census American Indian Reservations, 1990 - Montana - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00ncair,"UA Census American Indian Reservations, 1990 - North Carolina - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00ndair,"UA Census American Indian Reservations, 1990 - North Dakota - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00ndaits,"Census American Indian Tribal Subdivisions, 2000 - North Dakota - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00neair,"UA Census American Indian Reservations, 1990 - Nebraska - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00njair,"UA Census American Indian Reservations, 1990 - New Jersey - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00nmair,"UA Census American Indian Reservations, 1990 - New Mexico - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00nvair,"UA Census American Indian Reservations, 1990 - Nevada - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00nyair,"UA Census American Indian Reservations, 1990 - New York - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00okair,"UA Census American Indian Reservations, 1990 - Oklahoma - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00orair,"UA Census American Indian Reservations, 1990 - Oregon - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00riair,"UA Census American Indian Reservations, 1990 - Rhode Island - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00scair,"UA Census American Indian Reservations, 1990 - South Carolina - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00sdair,"UA Census American Indian Reservations, 1990 - South Dakota - Big Ten Academic Alliance Geoportal",1,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/harvard-tg00sdair00,Big Ten Academic Alliance Geoportal,1,1,00:05:04,0,0.00%,0.00%,$0.00
/catalog/harvard-tg10usaitsn,American Indian Tribal Subdivisions (AITS) United States 2010 - Big Ten Academic Alliance Geoportal,1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95laaircupy,"Census American Indian Reservations, 1995 - Louisiana - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95meaircupy,"Census American Indian Reservations, 1995 - Maine - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95mnaircupy,"Census American Indian Reservations, 1995 - Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95msaircupy,"Census American Indian Reservations, 1995 - Mississippi - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95mtaircupy,"Census American Indian Reservations, 1995 - Montana - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95ncaircupy,"Census American Indian Reservations, 1995 - North Carolina - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95ndaircupy,"Census American Indian Reservations, 1995 - North Dakota - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95njaircupy,"Census American Indian Reservations, 1995 - New Jersey - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95nmaircupy,"Census American Indian Reservations, 1995 - New Mexico - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95nvaircupy,"Census American Indian Reservations, 1995 - Nevada - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95nyaircupy,"Census American Indian Reservations, 1995 - New York (State) - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95okaircupy,"Census American Indian Reservations, 1995 - Oklahoma - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95oraircupy,"Census American Indian Reservations, 1995 - Oregon - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95riaircupy,"Census American Indian Reservations, 1995 - Rhode Island - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95scaircupy,"Census American Indian Reservations, 1995 - South Carolina - Big Ten Academic Alliance Geoportal",1,1,00:00:07,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95sdaircupy,"Census American Indian Reservations, 1995 - South Dakota - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95txaircupy,"Census American Indian Reservations, 1995 - Texas - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95utaircupy,"Census American Indian Reservations, 1995 - Utah - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95vaaircupy,"Census American Indian Reservations, 1995 - Virginia - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95waaircupy,"Census American Indian Reservations, 1995 - Washington (State) - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95wiaircupy,"Census American Indian Reservations, 1995 - Wisconsin - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/harvard-tg95wyaircupy,"Census American Indian Reservations, 1995 - Wyoming - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/IR2LH57OR6YML8E,"General Land Office Township Plat - Original Survey: Wisconsin T41N, R07E - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/mit-001145244,"1:1 500 000 series [cartographic material] : tectonic map of Britain, Ireland and adjacent areas / British Geological Survey ; Geological Survey of Ireland ; Geological Survey of Northern Ireland. - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/mit-f6rqs4ucovjk2,"Massachusetts (ZCTA - 5 digit zip code tabulation area, 2000) - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/nkzg-ucit,"Address Points for Survey Township Area 06: Cook County, Illinois, 2016 - Big Ten Academic Alliance Geoportal",1,1,00:00:38,0,0.00%,0.00%,$0.00
/catalog/nuyq-8gqp,"Arts & Culture by Neighborhood, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2012 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/nyu_2451_34635,"2016 NYC Geodatabase, Open Source Version (jan2016) - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/nyu_2451_34636,"2016 NYC Geodatabase, ArcGIS Version (jan2016) - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/NzYwN2RlNG,Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/OGI5NTcxOD,Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,0.00%,0.00%,$0.00
/catalog/OWMIIHGZGNFO38Y,"General Land Office Township Plat - Original Survey: Wisconsin T08N, R07W - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/p16022coll205:284,Plan von Tsingtau; Kiautschou - Big Ten Academic Alliance Geoportal,1,1,00:07:39,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:312,Somerville sheet - Big Ten Academic Alliance Geoportal,1,1,00:01:32,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:314,Plan routier de la ville et faubourg de Paris - Big Ten Academic Alliance Geoportal,1,1,00:00:40,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:366,"Hastings, M.T. - Big Ten Academic Alliance Geoportal",1,1,00:00:40,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:425,"Duluth, Minnesota-Superior, Wisconsin~~""Twin ports"" - Big Ten Academic Alliance Geoportal",1,1,00:00:10,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:487,Freight terminal map of the port of New York - Big Ten Academic Alliance Geoportal,1,1,00:00:13,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:532,Map of New York City~~places of interest and general information - Big Ten Academic Alliance Geoportal,1,1,00:00:19,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:603,Rand McNally & Co's indexed atlas of the world - Big Ten Academic Alliance Geoportal,1,1,00:00:20,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:610,Rand McNally pocket map of Chicago Loop district - Big Ten Academic Alliance Geoportal,1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:619,Map of Detroit : with interesting facts about the city's growth and industry - Big Ten Academic Alliance Geoportal,1,1,00:02:05,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:627,System of Chicago surface lines : showing principal points of interest and direct lines of transportation - Big Ten Academic Alliance Geoportal,1,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:630,"Zoning map, Stevens Point, Wis - Big Ten Academic Alliance Geoportal",1,1,00:03:45,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:653,"Map of the city of Tacoma and environs, Washington : Pacific terminus, N.P.R.R. - Big Ten Academic Alliance Geoportal",1,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/p16022coll206:161,"Hudsons official 1924 auto road map of Minnesota: Hudson Co (Minneapolis, Minn), 1921 - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/p16022coll206:169,"Railroad commissioners' map of Minnesota, 1917 - Big Ten Academic Alliance Geoportal",1,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/p16022coll206:311,"Railroad commissioners' map of Minnesota, 1924 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/p16022coll229:423,"Atlas des commençans~~admis par la Commission d'instruction publique, pour l'enseignement de la cosmographie et de la géographie dans les lycées et les écoles secondaires - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/p16022coll229:578,"The Edinburgh imperial atlas : ancient and modern, rev. and corr. to the present day, from the best authorities. - Big Ten Academic Alliance Geoportal",1,1,00:07:49,0,0.00%,0.00%,$0.00
/catalog/p16022coll229:578,"The Edinburgh imperial atlas~~ancient and modern, rev. and corr. to the present day, from the best authorities. - Big Ten Academic Alliance Geoportal",1,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1023,"The Canadian Pacific Rockies~~Rocky Mountains Park, Yoho Park, Kootenay Park, Glacier Park, Revelstoke Park - Big Ten Academic Alliance Geoportal",1,1,00:00:07,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1129,Railway map of the dominion of Canada - Big Ten Academic Alliance Geoportal,1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1330,"Railroad map of the state of New York~~to accompany the annual report of the Public Service Commission, Second District, State of New York, 1908 - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1371,Geological survey of New Jersey Atlas sheet no. 21: publisher not identified - Big Ten Academic Alliance Geoportal,1,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1452,"Railroad map of Georgia, 1925 - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1554,"Map of the peninsula of Florida and adjacent islands, Florida East Coast Railway - Big Ten Academic Alliance Geoportal",1,1,00:00:20,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1558,Railroad map of Kentucky - Big Ten Academic Alliance Geoportal,1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1648,"Indian Territory, 1879 - Big Ten Academic Alliance Geoportal",1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1653,"Map showing Great Northern Railway system Chicago, Burlington & Quincy R.R. ; Spokane, Portland & Seattle Railway ; Colorado & Southern Railway lines - Big Ten Academic Alliance Geoportal",1,1,00:00:17,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1654,Map of the state of Arkansas - Big Ten Academic Alliance Geoportal,1,1,00:00:27,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1677,State of Arkansas - Big Ten Academic Alliance Geoportal,1,1,00:00:34,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1679,"Map showing Northern Pacific Railway system ; Chicago, Burlington & Quincy R.R. ; Spokane, Portland & Seattle Railway and its subsidiary lines (owned by Northern Pacific and Great Northern Railway Companies jointly) ; Colorado & Southern Railway Lines (controlled by Chicago, Burlington & Quincy Railroad Company) : December 31, 1925 - Big Ten Academic Alliance Geoportal",1,1,00:05:34,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1824,Railroad map of Ohio - Big Ten Academic Alliance Geoportal,1,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1830,"Northern Wisconsin lake region : Chicago, Milwaukee & St. Paul Railway to Puget Sound, electrified - Big Ten Academic Alliance Geoportal",1,1,00:09:03,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1857,Map of Wisconsin - Big Ten Academic Alliance Geoportal,1,1,00:00:24,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1890,System of Chicago surface lines : showing principal points of interest and direct lines of transportation - Big Ten Academic Alliance Geoportal,1,1,00:00:22,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1906,"Railroad map of Illinois, 1928 - Big Ten Academic Alliance Geoportal",1,1,00:04:47,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1924,Official railroad map of Wisconsin : 1914 - Big Ten Academic Alliance Geoportal,1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1934,"Official railroad map of Wisconsin, 1900 - Big Ten Academic Alliance Geoportal",1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1939,"Map of Ashland County and portion of Bayfield Co., Wisconsin - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1952,State Park Devils Lake Wisconsin : course in plane table surveying - Big Ten Academic Alliance Geoportal,1,1,00:00:28,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1963,State of Michigan : compiled from the official records of the General Land Office and other sources - Big Ten Academic Alliance Geoportal,1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1967,"Map of Iron County, Wisconsin - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:1976,Official railroad map of Wisconsin - Big Ten Academic Alliance Geoportal,1,1,00:00:42,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2031,Railroad map of South Dakota - Big Ten Academic Alliance Geoportal,1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2038,"Plan of Fort Missoula, Montana - Big Ten Academic Alliance Geoportal",1,1,00:00:26,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2048,"Plan of Fort Keogh, Montana - Big Ten Academic Alliance Geoportal",1,1,00:00:22,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2057,"Official railroad map of Kansas, 1907 - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2062,Map showing lands belonging to the Northern Pacific Railroad Co. in ... North Dakota - Big Ten Academic Alliance Geoportal,1,1,00:00:13,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2072,The Chicago Milwaukee & St. Paul Railway - Big Ten Academic Alliance Geoportal,1,1,00:00:40,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2090,Railroad Commissioners' map of North Dakota - Big Ten Academic Alliance Geoportal,1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:217,Map of the territory of the United States from the Mississippi River to the Pacific Ocean - Big Ten Academic Alliance Geoportal,1,1,00:01:07,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2176,North Dakota : showing lines of the Northern Pacific Railway - Big Ten Academic Alliance Geoportal,1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2209,State of North Dakota - Big Ten Academic Alliance Geoportal,1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2219,Map of Iowa - Big Ten Academic Alliance Geoportal,1,1,00:00:15,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2499,"A general map of California during Spanish and Mexican occupation, 1542-1847 - Big Ten Academic Alliance Geoportal",1,1,00:00:11,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2506,"California, Sacramento Valley - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2519,Official railroad map of California - Big Ten Academic Alliance Geoportal,1,1,00:00:12,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2537,Territory of Arizona - Big Ten Academic Alliance Geoportal,1,1,00:00:32,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2540,Southwestern New Mexico - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/p16022coll230:2668,"Relief map of part of Mohave Desert region, California, showing desert watering places - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2671,"Sitgreaves National Forest, Arizona : 1914 - Big Ten Academic Alliance Geoportal",1,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2679,The Federal Aid Highway System progress map : [California] - Big Ten Academic Alliance Geoportal,1,1,00:00:20,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2715,"Map of California illustrating its climatology, comparative area, rail lines, topography, etc., compiled from official and authentic sources - Big Ten Academic Alliance Geoportal",1,1,00:01:01,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2756,"A map of South America, Central America and the West Indies, on Mercator's projection, having special reference to the principal forest regions and the chief timber trees - Big Ten Academic Alliance Geoportal",1,1,00:12:13,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:2803,Map of the railways of the Argentine Republic - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/p16022coll230:306,"A Chronological chart of ancient, modern and Biblical history - Big Ten Academic Alliance Geoportal",1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:309,Fish and game habitats and recreational areas in the state of Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/p16022coll230:312,Johnston's plan of Edinburgh & Leith in 1851 - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/p16022coll230:316,Map of the north-western states including Minnesota and the copper region of Lake Superior - Big Ten Academic Alliance Geoportal,1,1,00:02:23,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:318,"A Chronological chart of ancient, modern and Biblical history - Big Ten Academic Alliance Geoportal",1,1,00:00:19,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:330,"Sweden & Norway, Denmark and the Baltic - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/p16022coll230:338,A Map of Old Greenland or Øster Bygd & Wester Bygd : agreeable to Egede's late description of Greenland. ; A Map of the Islands of Ferro or Farro according to Jacobson Debes. ; An improved map of Iceland. - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/p16022coll230:344,Karta öfver landswägarne uti Sverige och Norrige : sammandragen i enlighet med de tillförlitligaste efterrättelser vid Kongl. gen. landtm. contoret 1831 - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/p16022coll230:407,"San Miguel, Azores - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/p16022coll230:475,"Carte de l'Isle de la Martinique, Colonie Françoise dans les Isles Antilles - Big Ten Academic Alliance Geoportal",1,1,00:00:32,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:483,The Belcher Islands - Big Ten Academic Alliance Geoportal,1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:508,"Harbor of Manitowoc, Wis~~to accompany annual report, J.D. Webster, Capt. T.E. - Big Ten Academic Alliance Geoportal",1,1,00:00:14,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:529,Urbs Salvador - Big Ten Academic Alliance Geoportal,1,1,00:00:13,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:558,Soo line map of North Dakota~~the most prosperous state in the union. - Big Ten Academic Alliance Geoportal,1,1,00:00:11,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:559,A township map of the State of Iowa - Big Ten Academic Alliance Geoportal,1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:566,A map of the United States - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/p16022coll230:595,"Le Marquisat et Eslectorat de Brandebourg divisé en ses pricipales parties: H. Iaillot, joignant les grands Augustins aux Deux Globes (Paris) - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:627,Map of the department of Dakota - Big Ten Academic Alliance Geoportal,1,1,00:00:11,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:636,Chart of the world on Mercator's projection - Big Ten Academic Alliance Geoportal,1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:636/admin,Big Ten Academic Alliance Geoportal,1,1,00:08:22,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:637,Railway Map of the Dominion of Canada - Big Ten Academic Alliance Geoportal,1,1,00:00:13,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:670,"Yukon Territory, Kluane, White, and Alsek rivers - Big Ten Academic Alliance Geoportal",1,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:681,"Map of Lake Minnetonka, Hennepin County, Minnesota: George W. Cooley (Minneapolis) - Big Ten Academic Alliance Geoportal",1,1,00:00:10,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:682,"Carte régionale de la province de Québec, comprenant le Comté de Temiscouata: Le Département (Québec [Québec) - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:700,"Map of Lake Minnetonka, Hennepin County, Minnesota: George W. Cooley (Minneapolis) - Big Ten Academic Alliance Geoportal",1,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:714,Part of Thunder Bay district~~traversed by the Canadian Northern Railway - Big Ten Academic Alliance Geoportal,1,1,00:00:30,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:753,"Map of the Canadian Pacific Railway~~the Minneapolis, St. Paul and Sault Ste. Marie Railway, the Duluth, South Shore and Atlantic Railway and connections - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:881,"A new and correct map of North America with the West India Islands : divided according to the last Treaty of Peace, concluded at Paris the 20th of Jan. 1783. wherein are particularly distinguished the thirteen provinces wich [sic] compose the United States of North America: Mathew Albert and George Frederic Lotter (Augsburg? Ger) - Big Ten Academic Alliance Geoportal",1,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/p16022coll231:1912,"Plat book of Wilkin County, Minnesota. - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
