Page,Page Title,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/catalog/e9697f46-ea18-4e0a-90ad-4b9f0722930d,Stack-Unit Mapping of Geologic Materials to a Depth of 15 Meters [Illinois] - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/e98677701fb547a695b2f650bb19f35e_2,Archived Land Use Land Cover: Maryland [1973] - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/e9c71086-6b25-4950-8e1c-84c2794e3382,1:250k Digital Raster Graphic - Collars Removed: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/e9e4559b83ac4a1eb4230d18059a56db_6,Finfish - Herring Juvenile Habitat: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/ea4eed25-6b67-491d-8110-5d71b5da43dd,"Licenses and Inspections Building and Zoning Permits: City of Philadelphia, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/ea6817c052914f35aa5cdd320d852321_0,Five Year Program Structure: Iowa - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/ea780a1e-710f-40cd-aac6-34b1eed8ce3d,Plat of Portland Township - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/ea9e8a-50b1-420f-8f9a-20b225cde933,Big Ten Academic Alliance Geoportal,1,1,00:00:11,0,0.00%,0.00%,$0.00
/catalog/eaa0f485-18ae-4dbd-ab2a-91f112f23fdc,"1-Foot Contours, West St Paul: Dakota County, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/eacef6c9-3b5a-41e0-83ee-098d84947ad9,"Port of San Francisco, strategic center of world trade - Big Ten Academic Alliance Geoportal",1,1,00:00:12,0,0.00%,0.00%,$0.00
/catalog/eae4ad17-d575-4db8-9e4f-ba3805afe54f,"LiDAR-Derived Tiled DEM: Forest County, Wisconsin, 2017 - Big Ten Academic Alliance Geoportal",1,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/eb01e4519cc249f4a2a71484765b2f44_0,"Road Asset Inventory: State of Michigan, 2021 - Big Ten Academic Alliance Geoportal",1,1,00:01:50,0,0.00%,0.00%,$0.00
/catalog/eb032c55-003d-427b-ba01-45a35155ecd8,"Pennsylvania Fish And Boat Commission Database Lakes (Points): Pennsylvania, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/eb2343c3-fd98-4cbe-b656-012fa23828af,New driving map of Philadelphia. - Big Ten Academic Alliance Geoportal,1,1,00:00:18,0,0.00%,0.00%,$0.00
/catalog/eb25856a-54e8-42f2-b977-1197247a7d38,"Homestead, Pennsylvania, 1901 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/eb51f454-5440-4de2-bf36-757a55f76129,"Land Use: Minnesota, 1969 - Big Ten Academic Alliance Geoportal",1,1,00:19:36,0,0.00%,0.00%,$0.00
/catalog/eb95c33c-ab57-4740-ac66-403acc86b526,"41N 01W - Survey Map of Clark Township and Marquette Island, Mackinac County, page 1: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/eb95eb32-eb2a-4337-9dbf-4562d3cf73c7,"Total Maximum Daily Load (TMDL) - Lakes: Pennsylvania, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/ebf3a5b33679468792e4bffe0e4181a3_4,Voting Districts: Milwaukee County GIS and Land Information - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/ebf53cd13e164a96b1f890c7162cf8c7_0,"Average Healthy Food Availability Index: City of Baltimore, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/EC8A0B67-C520-445A-8753-11F1457B535E,"Soil Characteristics, Wisconsin 2008 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/ec95ab14cdfa45c684c763d3d602925f_0,"Easement: Linn County, Iowa - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/eca1d7482a6c443792781586883e25f6_1,"Cross-Country Ski Trails: Oakland County, Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/ecb37972-395b-4164-89c7-e4aa6e12ae10,"Watersheds - Rain Check Installed: Philadephia, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/ecc837da-9fd5-45cd-a390-6399236ab145,"North Girard, Pennsylvania, 1912 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/ecce73a6-1819-4537-90fd-f08c91bb7204,Natural Area Registry: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:38,0,0.00%,0.00%,$0.00
/catalog/ecf09765-a59b-42af-8bb4-06a339013081,Afrika entw. u. gez.; von C. G. Reichard. - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/ed17f19c72a14f82a5684e58719e87c3_4,"Land Use: Indianapolis, Indiana - Big Ten Academic Alliance Geoportal",1,1,00:00:18,0,0.00%,0.00%,$0.00
/catalog/ed1dee1b-a39a-4095-add5-f38194c2c1a2,Cisco Refuge Lakes: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:12,0,0.00%,0.00%,$0.00
/catalog/ed2b1008-2fd1-423d-9c33-d4f25eb01553,"Height Modernization (ILHMP) LiDAR Data [Henry County, Illinois] (2009) - Big Ten Academic Alliance Geoportal",1,1,00:00:07,1,0.00%,0.00%,$0.00
/catalog/ed63d768-9b79-404a-bd98-d63493f98e0d/citation,Big Ten Academic Alliance Geoportal,1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/ed78e82b2727468f91cb3bc1f49f0042_2,Lakes Title 117: Nebraska - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/edc47303-96e0-4e5e-8837-cd812198d88b,Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/ede2885970a14e85b733c5dc11a800c4,LiDAR Carroll County - Shaded Relief: State of Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/ee3ebaa5-b1f6-409a-846e-d80ad4a8cdfa,"Green Stormwater Infrastructure Public Projects Street: City of Philadelphia, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:02:51,1,0.00%,0.00%,$0.00
/catalog/ee4dd561-bfa2-46e0-9192-dfe3c87a7de6,"49N 35W - Survey Map of Laird Township, Houghton County, and Baraga Township, Baraga County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/ee5e1976354a4bd38eb837158a57e7ca_0,"Nutrient Management Setbacks From Waterways - Rivers, Streams and Ditches: Maryland - Big Ten Academic Alliance Geoportal",1,1,00:01:17,0,0.00%,0.00%,$0.00
/catalog/ee6cb6b2-e463-4041-958a-8dd336d0e6c1,"Community Boundary: Anoka County, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/ee75edbf-0afa-4976-8673-46a350933220,"Outline map of the Middle Park Region and the Eastern Rocky Mountain Slope, map I: View of Long Peak, Lillie's Mountain, and a portion of the Main Range from a peak in Estes Park, plate LXI; to accompany the geographical report of G.R. Bechler, U.S. Geological and Geographical Survey of the Territories, F. V. Hayden, U.S. Geologist in Charge. - Big Ten Academic Alliance Geoportal",1,1,00:00:10,0,0.00%,0.00%,$0.00
/catalog/ee9ac3ce95874e438ffc931837d8fe67_0,Airports: Michigan - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/eebe851e-9365-4a00-8d25-5f15dd94f620,"46N 01E - Survey Map of Bruce Township, Chippewa County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/eed13067-30fe-4b43-8d29-457f44ec16e4,Northwestern Ohio Shale Assessment Unit Quarter Mile Cells - National Assessment of Oil and Gas Project - Appalachian Basin (067) Quarter-Mile Cells - Big Ten Academic Alliance Geoportal,1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/eef4ab34-35fa-48ec-ac16-8f43215f4ea0,"01N 04E - Survey Map of Putnam Township, Livingston County, page 2: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/ef6fbb74-8459-47af-9272-e466cf76a1d2,"Illustrated Atlas of Harrison County, Iowa, 1884 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/ef8610c5d3264b2abcad8050b036fe39_0,"Countywide Zoning Districts: Crawford County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/efba8c55-e417-4243-9f1d-ee225140f758,"Aerial Photography: Dakota County, Minnesota, 1970 - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/efef714cf0dd4ea1a4786d6bb6d08fd9_0,"Beltway System Street Centerlines: Allegheny County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/EFFBC92C-6DFF-47F7-966A-AD86F134C380,"Census County Subdivisions (500k Carto Boundary File): Wisconsin, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:00:32,0,0.00%,0.00%,$0.00
/catalog/eg9f-z3t6,"Waterways: Chicago, Illinois - Big Ten Academic Alliance Geoportal",1,1,00:04:19,0,0.00%,0.00%,$0.00
/catalog/f0a4c160-02ab-46cc-a933-5e6895cf92c1,"Aerial Photography: Grant County, Wisconsin, 1940 - Big Ten Academic Alliance Geoportal",1,1,00:01:06,0,0.00%,0.00%,$0.00
/catalog/f11c99cf-5fc8-415c-81cd-2844684cc4b9,Breeding Bird Atlas 2 - Regions: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/f13572a4-9c8f-443b-a2fb-d6978808a3ce,"Census Blocks: Minnesota, 2010 - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/f1479769-2338-45fa-9e84-215a9d650736,"28N 09E - Survey Map of Alcona Township, Alcona County, Page 2: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/f15d2559-e808-41cd-a867-1140356b2633,"Integrated List Attaining Lakes: Pennsylvania, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/f1716da410c144a99a08fbd9d931c43e_3,Rail Crossings: Lake County - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/f17f3f59-003c-4fa2-9827-faa3c3ea7854,"Growth Tiers: Anne Arundel County, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/f18e898c21234cd09afe4e97366b32ed_0,Lake Access: Vilas County Land Information Office - Big Ten Academic Alliance Geoportal,1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/f1fb9eae-db23-41ec-b885-2ccbb690d0fd,Cities Service road map of Indiana - Big Ten Academic Alliance Geoportal,1,1,00:00:10,0,0.00%,0.00%,$0.00
/catalog/f24415e39c5b421cb2c61c25bc53af87_0,Archived Water Quality - Archived Tier Ii Quality Waters 2012: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/f269ad2c-4a4f-4cc8-b065-02ccd671ab55,Map of Wayne County Michigan showing surface features Geological and Biological Survey of Michigan. - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/f269ad2c-4a4f-4cc8-b065-02ccd671ab55.,Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/f278c9c8-bb3d-44b8-b30c-e3b2e4586dc8,A map of all Friends Meetings belonging to the yearly meeting of Rhode Island ... - Big Ten Academic Alliance Geoportal,1,1,00:01:31,0,0.00%,0.00%,$0.00
/catalog/f27aaf48-16a9-4fce-a8f5-2fa85599b998,"49N 11W - Survey Map of Mc Millan Township, Luce County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/f2abb8bd-246a-480f-860a-2ab2c0ab647f,Penn State Campus Imagery 2012 - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/f2e7e67473454e12a3a6a10a7fd1adc1,LiDAR Carroll County - Aspect: State of Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/f2f71efb0cdb45a0ad6f7f02d90c2c58_0,"Greenway Trailheads, Central Ohio, Mid-Ohio Regional Planning Commission: Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/f2f77d22e6fe44f3aabd404c7e449dc8_0,"Major Watershed: Pope County, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:11,0,0.00%,0.00%,$0.00
/catalog/f3078312-1d89-418f-b7b8-e175ac8e1892,Appalachian National Scenic Trail - Major Parks and Forests: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/f30c90f1-d2a8-4b0b-b931-b2da663e08fa,"08S 02W - Survey Map of Ransom Township, Hillsdale County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:27,0,0.00%,0.00%,$0.00
/catalog/F30E748B-E98D-4E50-975A-D58E768213C9,"Forest Tax Law Points, Wisconsin, 2016 - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/f337e36f-83e0-4ca7-b47e-736d98d05ca5,National Hydrography Dataset (NHD) - High-Resolution: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:39,0,0.00%,0.00%,$0.00
/catalog/f34a04e3-57ee-4361-813d-88e9a6f53b1b,"48N 10W - Survey Map of McMillan Township, Luce County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/f3dc7e0b-f7f0-4a84-b2bc-c6634dd73d83,"Census Tracts 2010: Philadephia, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/f406332e63eb4478a9560ad86ae90327_18,Transit - Airports: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/f418e765-dc3a-4a55-a702-477fab307224,"500 Year Flood: Lycoming County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/f41a35335d8945ad846de3f58a3c4403_0,"Ethnic Groups [Chicago, Illinois] (1898) - Big Ten Academic Alliance Geoportal",1,1,00:01:20,0,0.00%,0.00%,$0.00
/catalog/f44bb932-8561-48b6-a343-5c4948a20f7b,"14N 10W - Survey Map of Mecosta Township, Mecosta County, Page 2: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/f464a685-bc3a-48ba-9105-b5cfeeca60ed,Publicly Accessible State Wildlife Management Areas: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/f4682a15-96c5-4b95-b014-c965cc871684,1929 Mississippi River Pool 4 - Historic Aerial Photo Mosaic - Big Ten Academic Alliance Geoportal,1,1,00:00:24,0,0.00%,0.00%,$0.00
/catalog/f4a45d5d-819c-4d36-aaed-0ce8f5bb9ef7,Impervious Cover year 2000: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/f4b19fbd-b840-40b2-a110-a7f7ada84ee7,National Wildlife Preserves in Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:02:33,0,0.00%,0.00%,$0.00
/catalog/f4e441235f404d5e85cf5e7edb2b3301_1,"Snowmobile Trails: Oakland County, Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/f4f691d3-5dcf-460c-9b5b-58b702444f49,"Monongahela City, Pennsylvania, 1900 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/f4fb474f774d45509fdb556b7a8a3e44_7,Recreational Uses - Commercial Crabbing and Shellfish Harvesting: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:07,0,0.00%,0.00%,$0.00
/catalog/f4fc2b60589d4ca7905019d9ad058783,LiDAR Baltimore City - DEM Meters: State of Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/f50498a5f10e48f8961ec3dd2d9acaaa_0,"Address Points: Fairfield County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:01:22,0,0.00%,0.00%,$0.00
/catalog/f5242501434844669671c47edb236980_0,Truck Routes: Michigan - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/f563f61f-a803-46fb-9410-87a472923cef,NLCD2011 USFS Percent Tree Canopy (Cartographic Version): Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/f615748f-21c7-4f00-8654-9b5b32dc6a81,Bangladesh - Health and Nutrition centre for Rohingya refugees and host commuities in Cox's Bazar - Big Ten Academic Alliance Geoportal,1,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/f63a3cef016c462b9c54308752787e1b_0,"Stubble Contracts: State of Nebraska, 2021-2022 - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/f64697e7-2753-48c5-a7f7-9715e4561f9a,"South Carolina, (Charleston county), James Island quadrangle - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/f662d15c-610f-411f-86be-01e9df0d7dde,"Generalized Presettlement Vegetation Types , Circa 1820: Indiana - Big Ten Academic Alliance Geoportal",1,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/f6630827-4d02-47c2-8010-5e5bf63d4849,"17N 06W - Survey Map of Garfield Township, Clare County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/f6b19a9046f14aac9408938ad6abbefd_0,"Land Use Forecasts By Traffic Analysis Zone, Metropolitan Transit Plan, Mid-Ohio Regional Planning Commission: Ohio, 2016 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/f6b2c43f-a7bf-44f1-a874-7808b4e33bf4,Beirut port explosion operational zones - Big Ten Academic Alliance Geoportal,1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/f6b9e09f-37f5-46b2-981e-4b53eb5560d0,"Parks and Recreation Areas: Boomington, Indiana - Big Ten Academic Alliance Geoportal",1,1,00:00:14,0,0.00%,0.00%,$0.00
/catalog/f6d2318f12d94d6496a38fcb18d651f7_0,All Routes: Iowa - Big Ten Academic Alliance Geoportal,1,1,00:03:45,0,0.00%,0.00%,$0.00
/catalog/f6da8796-d8ee-439a-b3d8-fea2f9eb1516,"Traffic Preventative Maintenance Districts: City of Philadelphia, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/f700de85-4d84-4804-8783-3b0808ea0fdb,Digital Orthophoto Quadrangle (DOQ) Data [Illinois] (1998 - 2001) - Big Ten Academic Alliance Geoportal,1,1,00:01:37,1,0.00%,0.00%,$0.00
/catalog/f72cb44376d74671996c71c476ee7b09_53,"Water Treatment Plants: Centre County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/f788aee1-96b0-4ee8-b34a-60126e83dd36,"29N 13W - Survey Map of Cleveland Township and Glen Arbor Township, Leelanau County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:02:35,0,0.00%,0.00%,$0.00
/catalog/F7A04265-D66A-4241-814D-927A29F15198,"Census Block Groups (TIGER/Line): Wisconsin, 2010 - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/F7B27A1F-E8C4-4D21-A018-145B999763C1,"Trails: Buffalo County, Wisconsin, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:01:42,0,0.00%,0.00%,$0.00
/catalog/f7e0bf9d-880b-43b0-9e5b-a110040abb95,National Wetlands Inventory & Landscape Analysis: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/f81b5ef8-c544-4ef4-b445-c67b8b4edee0,"Equity Considerations for Place-Based Advocacy and Decisions in the Twin Cities Region: Twin Cities Metropolitan Area, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:17,0,0.00%,0.00%,$0.00
/catalog/f8585abe-8ee3-4e63-89a1-5e9f409b7560,Lake Plant Eutrophication IBI: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/f8614f4657d84d70ba4b0b1db6d1ca02_5,"Pedestrian Count At Intersections: Hennepin County, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:07,0,0.00%,0.00%,$0.00
/catalog/f8a5f3d9a5334471a328a869364c1a53_4,"Public Land Survey System (PLSS) Points: Hennepin County, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/f8c2cd33-4937-4d63-a4be-28376510a50a,"33N 01E - Survey Map of Forest Township, Cheboygan County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/F8D078D2-9449-4BF6-AB35-85F81666FA74,"Reed Canary Grass Dominated Wetlands (TIFF): Wisconsin, 2006 - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/f8df71fc-5dd9-4168-9238-f9a4221c9aaf,"Marietta, Pennsylvania, 1899 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/f91ffa589484451f8bef5bf0366519f7_0,"Demo Pipeline: City of Detroit, Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/f9804ae9a41643a0bac3a8a3317a882e_0,Archived Land Use Land Cover Boundary: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:15,0,0.00%,0.00%,$0.00
/catalog/f99bd072-0825-4f5e-948e-c1db9ee1b4b5,"20N 13W - Survey Map of Eden Township, Lake County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/f9f9fa6c-e806-4e2d-83f5-60971a2fbab2,"General Land Office Township Plat: Woodbury County, Iowa; 87N 48W - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/fa13dd1cb8384ba6a1666ccba5aa32fe_0,"Address Points: Noble County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:02:12,0,0.00%,0.00%,$0.00
/catalog/fa45d02e-2d72-4f7e-a987-94e0dada46ee,"Greenbelt Boundary: Ann Arbor, Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:10,1,0.00%,0.00%,$0.00
/catalog/fa4d8a76-24b8-4e9a-91da-7bf87e6b9125,"04S 01W - Survey Map of Liberty Township, Jackson County, Page 2: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/fa8b1ae1-e8f9-4cc0-87b5-982014dd080a,Stream Routes - Major River Centerlines: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:12,0,0.00%,0.00%,$0.00
/catalog/fac5a5b7a7ce4325b45d06caf0e0cc92_12,"Sanitary Districts: Lake County, Illinois, United States - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/fb106b74-d1d3-4ba1-8920-6633e3bb8170,Picture of Subsidized Households 2017 (Social Explorer) - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/fb307ddb7a204900978ebf24cde87e5f_1,"Proposed Subdivisions: Chester County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/fb46d45114ff4d529048d8b8b55741bd_11,Recreation Lands: State of Iowa - Big Ten Academic Alliance Geoportal,1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/fb7809459d3d44dab7509402d755b1c1_11,"Census Tracts: Washington, D.C., 1980 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/fc2fc2e4-3bb5-4db8-9eb5-e60404cc0f13,"Aerial Photography Dates File: Iowa, 1930s - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/fc7f2fd35e7b4ab7838c59813953ebb5_1,"Water Service Areas (City): Frederick County, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/fc850bda-fafe-45a0-aede-76ae3fcdf284,Suffolciae nova et accurata delineatio; Joannes Janssonius exudit.; Svffolciae nova et accurata delineatio;Suffolk - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/fc8a92a17fdb4ffa8ff0f48a1d548326_55,"Boat Launches: Centre County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/FCBA4E2C-1971-44DC-93A1-B23875A88867,"Coastal Zone, Wisconsin 2013 - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/fcc6a8ee-26e1-4653-9f0d-cdd6f6caedbc,Election Results [Minnesota] (2012) - Big Ten Academic Alliance Geoportal,1,1,00:00:07,0,0.00%,0.00%,$0.00
/catalog/fce6c6aae45049d6bca2a6eaf815bbb0,LiDAR Baltimore City - Aspect: State of Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/fd3e93a0fc624f8d8e45920c9e30dc41_0,"Stormwater Post-Construction BMPs: Stark County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/fd7362c2-17fa-46d5-a356-bd4fd5eb564d,"Height Modernization (ILHMP) LiDAR Data [Will County, Illinois] (2014) - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/fd7cedce3c244eb5bc99f72381d0d170_2,County Supervisor Districts: Waupaca County Land Information - Big Ten Academic Alliance Geoportal,1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/fd9692761b0a4438a58a80344257e043,LiDAR Baltimore City - Hillshade: State of Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:01,0,0.00%,0.00%,$0.00
